segment,gait,direction,surface,stride_dur,duty_factor,stance_dur_LF,stance_dur_RF,stance_dur_LH,stance_dur_RH,swing_dur_LF,swing_dur_RF,swing_dur_LH,swing_dur_RH,swing_intensity_LF,swing_intensity_RF,swing_intensity_LH,swing_intensity_RH,duty_factor_LF,duty_factor_RF,duty_factor_LH,duty_factor_RH,suspension_sec,suspension_perc,suspension_L_sec,suspension_L_perc,suspension_R_sec,suspension_R_perc,dap_L_sec,dap_L_perc,dap_R_sec,dap_R_perc,lap_L_sec,lap_L_perc,lap_R_sec,lap_R_perc,rom_sagittal_LF,rom_sagittal_RF,rom_sagittal_LH,rom_sagittal_RH,rom_coronal_LF,rom_coronal_RF,rom_coronal_LH,rom_coronal_RH,protraction_LF,protraction_RF,protraction_LH,protraction_RH,retraction_LF,retraction_RF,retraction_LH,retraction_RH,abduction_LF,abduction_RF,abduction_LH,abduction_RH,adduction_LF,adduction_RF,adduction_LH,adduction_RH,stride_speed,stride_length,min_diff_head,max_diff_head,si_up_head,min_diff_wth,max_diff_wth,si_up_wth,min_diff_sac,max_diff_sac,si_up_sac,hiphike_swing,hiphike_stance,horse_name,measurement,exam_type,exam_purpose,flexion_test,diagnostic_analgesia,inconclusive
5,"trot","right","soft",0.7756,48.002,0.4,0.38,0.33,0.38,0.38,0.395,0.455,0.4,251.2622,263.6944,170.9122,181.7471,51.4469,48.8746,43.2787,48.4076,,,0,0,0.005,0.6446,-0.03,-3.8678,0,0,,,,,76.1629,82.2512,61.5714,55.4115,32.9663,24.6044,22.9947,14.5554,21.5167,28.8075,35.1187,26.7908,-54.6461,-53.4437,-26.4526,-28.6207,7.0925,4.3887,9.9152,4.4161,-25.8738,-20.2157,-13.0795,-10.1394,,,17.7382,-7.5836,0.201,9.1345,-9.169,-0.0508,10.3162,1.71,0.1681,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
5,"trot","right","soft",0.7762,48.9362,0.41,0.385,0.355,0.37,0.375,0.4,0.41,0.41,250.1697,262.2421,184.5973,176.8054,51.4107,50.4918,46.2541,47.5884,,,0,0,0,0,0.01,1.2882,-0.015,-1.9324,,,,,75.0905,83.0249,57.5064,54.3593,35.7227,11.9848,15.2378,14.7055,21.3035,29.1696,25.6242,24.0485,-53.787,-53.8553,-31.8822,-30.3108,8.2417,4.3324,4.5438,6.3606,-27.481,-7.6524,-10.694,-8.345,,,16.9029,1.4977,0.3966,5.0835,-12.3494,-0.1187,16.7264,4.5505,0.2138,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
5,"trot","right","soft",0.7763,49.5829,0.37,0.42,0.38,0.37,0.4,0.355,0.415,0.405,239.4893,267.7176,165.6621,171.6736,48.8449,53.3333,48.1013,48.0519,,,0,0,0,0,-0.02,-2.5765,0.02,2.5765,,,,,74.5967,82.0382,60.9564,53.6127,39.8297,22.6149,23.9521,18.3018,24.6266,26.3831,29.6224,24.7594,-49.9701,-55.6551,-31.334,-28.8533,5.782,5.8008,10.1914,6.9043,-34.0477,-16.8142,-13.7608,-11.3975,,,5.3602,5.6154,0.0716,8.1878,-11.2169,-0.0097,15.8829,-1.9201,0.1504,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
5,"trot","right","soft",0.7719,48.601,0.39,0.385,0.355,0.37,0.375,0.38,0.405,0.395,256.6892,268.3371,187.3432,183.4221,51.3158,50,46.1039,46.9841,,,0,0,0.01,1.2955,-0.005,-0.6478,0,0,,,,,77.723,79.9901,59.0774,48.4455,33.4006,20.4096,24.3548,25.4807,24.4338,27.4029,27.0234,21.534,-53.2892,-52.5872,-32.0539,-26.9115,7.296,5.0305,8.6543,8.1973,-26.1046,-15.3791,-15.7005,-17.2834,,,12.5106,-4.951,0.0958,9.2328,-5.5277,0.0799,13.4355,-5.8669,0.0945,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
5,"trot","right","soft",0.7612,46.6492,0.4,0.365,0.34,0.315,0.365,0.39,0.425,0.44,253.5279,251.8546,174.001,168.1041,52.6316,48.505,44.0129,41.4474,,,0,0,0,0,-0.01,-1.3136,-0.055,-7.225,,,,,79.0912,82.2202,57.8847,46.9121,39.1215,20.0312,16.4008,23.5636,27.0797,28.4984,28.7948,25.2296,-52.0115,-53.7218,-29.0899,-21.6824,6.5517,6.1488,6.7325,9.8008,-32.5698,-13.8823,-9.6683,-13.7628,,,17.8499,-7.9015,0.1997,8.5248,-3.3483,0.0706,3.7364,-8.5912,-0.1052,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
5,"trot","right","soft",0.755,46.9981,0.4,0.38,0.325,0.315,0.355,0.385,0.44,0.45,268.7719,258.1456,157.5867,157.3142,52.459,50.3311,42.3453,42.8571,,,0,0,0,0,-0.04,-5.298,-0.065,-8.6093,,,,,80.2512,85.4005,59.7347,52.0817,40.4153,17.7501,20.8645,17.1295,28.1795,31.4211,31.1147,28.816,-52.0717,-53.9793,-28.62,-23.2658,6.3814,3.4413,10.6097,4.9389,-34.0338,-14.3088,-10.2547,-12.1906,,,27.7472,-5.6643,0.2864,7.2263,-4.6899,-0.0477,8.3536,-7.4065,0.0889,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
5,"trot","right","soft",0.7575,47.3294,0.375,0.395,0.3,0.365,0.37,0.365,0.445,0.39,267.9894,283.0841,169.5624,187.504,50,51.1327,40,48.1848,,,0,0,0.025,3.3003,-0.065,-8.5809,0,0,,,,,83.6357,86.1727,59.0777,54.6994,34.7215,21.9291,22.5309,18.0275,28.1033,29.0063,31.4541,26.0192,-55.5323,-57.1665,-27.6236,-28.6802,5.5281,3.2011,10.2427,4.2469,-29.1934,-18.728,-12.2882,-13.7806,,,36.0984,-10.8063,0.3757,11.4505,-10.53,0.0709,18.1195,0.3674,0.2222,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
5,"trot","right","soft",0.745,46.3361,0.365,0.355,0.305,0.355,0.38,0.39,0.455,0.395,266.5702,279.4286,165.2414,192.2046,49.3243,47.8114,40.3974,47.8114,,,0,0,0.02,2.6846,-0.035,-4.698,-0.005,-0.6711,,,,,80.9509,87.7271,61.2082,55.2537,33.0518,15.4265,20.1303,14.6274,26.3677,29.1674,32.8995,25.0281,-54.5832,-58.5597,-28.3087,-30.2256,5.7867,2.9714,7.7768,2.5501,-27.2651,-12.4551,-12.3535,-12.0773,,,18.2458,-11.0197,0.1783,8.5075,-8.548,-0.0414,14.6037,-1.2725,0.1958,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
5,"trot","right","soft",0.7431,48.2071,0.41,0.36,0.305,0.36,0.37,0.385,0.445,0.38,265.6351,293.0694,176.6361,194.8935,53.7705,48.4848,41.9244,48.6486,,,0,0,0,0,-0.045,-6.0555,-0.005,-0.6728,,,,,85.2986,87.697,59.0124,57.6474,25.463,15.0923,24.4053,15.4358,31.3287,30.9587,32.559,28.0371,-53.9699,-56.7383,-26.4534,-29.6103,4.1557,2.9066,9.8786,3.3446,-21.3074,-12.1857,-14.5267,-12.0912,,,12.4825,-8.7654,0.0695,10.8515,-9.5841,0.0016,17.7101,0.1471,0.2296,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
5,"trot","right","soft",0.7438,48.4612,0.38,0.36,0.335,0.365,0.335,0.38,0.4,0.38,266.126,284.9776,192.7921,196.5021,52.5952,48.6486,43.9344,48.6667,,,0,0,0.005,0.6723,-0.01,-1.3445,0,0,,,,,80.9423,91.2452,61.2637,59.554,36.7868,17.3426,21.4808,15.6788,27.3022,32.0233,28.567,26.6965,-53.6401,-59.2218,-32.6966,-32.8575,10.4474,4.6095,7.478,3.7443,-26.3394,-12.7331,-14.0028,-11.9345,,,13.2672,-13.9045,-0.0691,15.1687,-13.1586,0.0622,22.1418,1.5021,0.2948,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
5,"trot","right","soft",0.7369,47.6505,0.4,0.365,0.295,0.345,0.35,0.38,0.455,0.39,272.9582,295.8982,180.2559,197.9818,53.6913,49.3243,40,47.5862,,,0,0,0,0,-0.06,-8.1425,-0.025,-3.3927,,,,,84.1353,86.9972,59.9166,57.676,38.7509,23.0873,20.6625,18.6573,28.6203,29.7996,33.5389,27.3728,-55.5149,-57.1977,-26.3777,-30.3032,9.1272,6.9019,8.325,7.2928,-29.6237,-16.1854,-12.3375,-11.3646,,,22.0826,-7.6356,0.3914,15.6396,-8.8151,0.081,13.6146,0.532,0.1823,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
5,"trot","right","soft",0.7269,47.7717,0.375,0.355,0.295,0.365,0.34,0.37,0.43,0.37,288.5365,289.6766,182.8961,204.1209,51.7241,48.2993,41.4035,49.6599,,,0,0,0.02,2.7515,-0.05,-6.8788,0,0,,,,,87.9555,89.5524,60.3549,61.1116,40.8898,26.3307,27.5804,15.0318,25.9646,29.9152,35.6507,30.1734,-61.9909,-59.6372,-24.7043,-30.9381,8.8471,6.9136,12.5394,1.967,-32.0428,-19.4171,-15.041,-13.0648,,,19.4516,11.7013,0.3784,18.2608,-12.743,0.0655,7.8025,-1.1665,0.0318,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
5,"trot","right","soft",0.7437,49.0281,0.405,0.345,0.335,0.375,0.36,0.39,0.405,0.37,312.8374,314.3518,201.9964,214.2923,52.7687,47.2603,45.5782,50.5051,,,0,0,0,0,-0.005,-0.6723,0,0,,,,,87.0648,88.8048,62.0364,59.3937,36.795,16.1532,22.3342,13.0004,27.0473,30.6705,30.239,26.835,-60.0175,-58.1343,-31.7974,-32.5587,7.4341,5.4179,5.5601,3.5672,-29.3609,-10.7353,-16.7741,-9.4332,,,-4.1543,1.8827,-0.166,9.8782,-14.4495,-0.0898,14.5831,-9.8529,0.0434,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
5,"trot","right","soft",0.7475,48.1592,0.35,0.365,0.35,0.375,0.365,0.38,0.395,0.365,301.9346,315.5929,197.0751,206.0139,48.2759,48.3444,46.5116,49.505,,,0,0,0.03,4.0134,-0.01,-1.3378,0.03,4.0134,,,,,84.1459,84.7119,61.5267,57.5282,38.5943,27.0526,20.9016,16.5805,26.3222,26.2785,30.5812,27.2292,-57.8237,-58.4334,-30.9455,-30.299,11.8495,6.8331,6.4544,5.5795,-26.7448,-20.2195,-14.4472,-11.001,,,7.408,-8.6953,0.1608,14.8987,-8.8281,0.2212,10.7248,-10.6782,-0.0401,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
5,"trot","right","soft",0.7694,47.3368,0.39,0.365,0.34,0.36,0.385,0.4,0.41,0.4,277.7698,286.9675,190.5555,187.3243,50.9804,48.1848,42.5,47.6821,,,0,0,0.005,0.6499,-0.005,-0.6499,-0.01,-1.2998,,,,,76.8104,81.4026,61.5966,54.4328,39.1453,24.0668,19.2776,17.6192,21.7141,27.5814,30.8411,25.5743,-55.0963,-53.8212,-30.7555,-28.8584,8.0624,7.266,4.9604,7.2732,-31.0829,-16.8008,-14.3172,-10.346,,,15.4603,8.7437,0.2769,12.3062,-1.3424,0.1356,7.0882,-12.7263,-0.0828,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
5,"trot","right","soft",0.7781,46.9059,0.42,0.385,0.265,0.395,0.365,0.385,0.51,0.39,264.8393,273.8456,161.7988,175.023,53.1646,49.359,35.5705,49.5298,,,0,0,0.01,1.2851,-0.105,-13.494,-0.005,-0.6426,,,,,73.9679,80.495,62.3485,52.2118,38.8531,25.0592,19.1614,17.2427,20.2192,25.7885,43.6907,21.2329,-53.7487,-54.7064,-18.6578,-30.9789,6.5891,5.3676,12.7361,5.2759,-32.2641,-19.6916,-6.4253,-11.9668,,,12.6129,2.0284,0.3208,11.9247,-1.8308,0.1445,-1.5588,-7.9824,-0.0646,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
5,"trot","right","soft",0.7844,48.2883,0.415,0.39,0.335,0.375,0.375,0.405,0.45,0.415,253.6335,261.4572,172.2198,164.6666,52.6984,50.1608,42.6752,47.619,,,0,0,0,0,-0.03,-3.8247,-0.02,-2.5498,,,,,74.7042,78.3701,60.6366,51.0428,35.5468,17.5399,17.1839,16.1211,22.1657,26.1172,33.4823,23.2986,-52.5385,-52.2528,-27.1543,-27.7442,8.2401,3.5185,7.3082,5.8386,-27.3066,-14.0214,-9.8757,-10.2825,,,20.2154,,0.5055,-0.2622,-5.3572,-0.17,6.7932,2.1898,0.1928,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
5,"trot","right","soft",0.7831,48.3534,0.405,0.41,0.33,0.37,0.37,0.37,0.45,0.41,250.0344,258.1142,162.6157,167.1227,51.5924,52.2293,42.3077,47.2843,,,0,0,0,0,-0.055,-7.0231,-0.02,-2.5539,,,,,73.0396,82.7963,58.6172,48.3004,38.8902,17.6292,13.5323,17.1506,21.7804,26.1802,31.0293,20.6705,-51.2592,-56.6161,-27.5879,-27.6299,6.5934,4.399,6.0952,7.3055,-32.2968,-13.2303,-7.4371,-9.8451,,,33.5133,3.1411,0.4764,2.919,-12.5541,-0.1703,17.145,9.2948,0.2845,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
5,"trot","right","soft",0.7862,48.3412,0.405,0.405,0.335,0.375,0.39,0.38,0.45,0.415,244.5271,273.4706,163.1886,156.0774,51.9231,51.2658,42.4051,47.7707,,,0,0,0,0,-0.045,-5.7234,-0.01,-1.2719,,,,,74.8298,80.0926,57.929,51.2492,33.9131,22.0261,21.4123,16.8004,26.0459,26.1782,31.8216,25.6169,-48.7839,-53.9144,-26.1074,-25.6324,5.0413,4.5436,11.4664,5.8069,-28.8717,-17.4826,-9.9458,-10.9935,,,35.0184,8.8979,0.5597,9.8497,-12.739,0.0085,12.4417,8.7661,0.2276,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
5,"trot","right","soft",0.79,49.6173,0.45,0.43,0.32,0.37,0.36,0.39,0.46,0.405,249.3239,250.1016,158.2841,171.4977,56.25,53.5826,40.8946,47.7419,,,0,0,0,0,-0.045,-5.6962,-0.025,-3.1646,,,,,81.4522,81.5788,56.7706,46.206,23.0764,17.9024,21.5573,16.8401,27.4788,32.2182,30.9498,19.4251,-53.9734,-49.3606,-25.8207,-26.781,2.7377,2.8885,10.4636,3.6803,-20.3387,-15.0139,-11.0937,-13.1598,,,34.7568,,0.6981,7.1571,-3.7133,0.1231,6.897,3.7444,0.1249,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
5,"trot","right","soft",0.805,51.8122,0.465,0.44,0.35,0.415,0.34,0.355,0.465,0.405,258.5973,250.5428,152.2966,153.5919,56.8807,55.1724,44.586,50.6098,,,0,0,0,0,-0.045,-5.5901,-0.01,-1.2422,,,,,76.0923,83.3054,56.5113,56.4462,30.6396,14.3957,20.2371,14.6754,26.124,31.4014,31.2079,27.2316,-49.9683,-51.904,-25.3034,-29.2146,2.1492,2.5441,9.4923,3.2599,-28.4904,-11.8516,-10.7448,-11.4154,,,37.5922,5.0983,0.4699,-2.2587,-6.0441,-0.2023,10.1206,6.7067,0.2667,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
5,"trot","right","soft",0.8194,51.4429,0.435,0.435,0.4,0.415,0.365,0.36,0.405,0.405,241.3868,257.0805,172.7918,181.7569,54.0373,53.3742,47.9042,50.4559,,,0,0,0,0,0,0,0,0,,,,,80.2873,82.6842,58.5331,54.9258,30.0057,12.1893,19.759,15.7875,28.588,27.447,25.2515,25.0247,-51.6993,-55.2372,-33.2816,-29.9012,4.4153,-0.9985,6.9333,3.0426,-25.5903,-13.1878,-12.8257,-12.7449,,,16.52,1.3926,0.2846,0.4919,-9.8452,-0.0113,11.5225,4.9774,0.1025,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
5,"trot","right","soft",0.805,48.7922,0.425,0.395,0.355,0.395,0.375,0.4,0.465,0.41,248.6422,253.126,162.5267,173.1418,53.125,49.5298,43.2927,49.2212,,,0,0,0,0,-0.03,-3.7267,-0.015,-1.8634,,,,,80.4203,88.072,57.897,54.7234,30.5823,14.7894,17.948,14.4136,29.1205,31.4402,29.0658,25.4499,-51.2998,-56.6318,-28.8312,-29.2735,4.4286,2.3715,6.0455,1.8764,-26.1537,-12.4179,-11.9024,-12.5372,,,29.1454,3.5512,0.4946,2.3368,-2.3232,-0.073,9.5956,2.5404,0.1183,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
5,"trot","right","soft",0.8069,48.6151,0.44,0.41,0.33,0.39,0.375,0.405,0.465,0.405,250.6098,270.6572,157.9891,177.6235,54.1538,50.3067,41.25,48.75,,,0,0,0,0,-0.05,-6.1967,-0.015,-1.859,,,,,80.3178,83.1216,56.1366,52.5259,33.1569,11.5641,16.8732,14.6308,28.5793,29.4938,28.4407,23.6344,-51.7385,-53.6279,-27.6959,-28.8915,6.2017,0.6009,6.0885,2.5888,-26.9552,-10.9632,-10.7848,-12.0421,,,22.0873,10.155,0.3048,11.5323,-3.9795,0.148,11.2977,-4.9124,0.0917,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
5,"trot","right","soft",0.7912,48.1255,0.43,0.395,0.315,0.385,0.37,0.405,0.475,0.415,256.4546,242.8823,151.0458,169.6103,54.0881,49.5298,40.9091,47.9751,,,0,0,0,0,-0.04,-5.0553,-0.01,-1.2638,,,,,83.484,85.5156,59.2543,54.5179,31.631,10.462,18.2496,16.2051,30.5021,29.7162,32.5034,25.8606,-52.9818,-55.7993,-26.7508,-28.6573,6.6564,1.0581,6.3891,4.3452,-24.9746,-9.404,-11.8605,-11.8599,,,12.8087,-0.1957,0.2239,3.0433,-3.9077,-0.0594,7.9983,-3.8425,0.0861,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
5,"trot","right","soft",0.8012,50.0878,0.435,0.395,0.385,0.39,0.36,0.4,0.435,0.42,268.9162,258.9424,167.2979,169.0271,54.5455,49.5298,47.678,48.5981,,,0,0,0,0,0.005,0.624,-0.025,-3.1201,,,,,83.2437,85.2602,57.3917,54.5544,31.7943,14.7365,24.7564,13.384,29.6145,29.7526,26.4576,25.5438,-53.6293,-55.5076,-30.9341,-29.0106,8.0428,2.0525,6.6099,1.4116,-23.7515,-12.684,-18.1465,-11.9725,,,28.921,2.7819,0.4048,5.4408,-8.6964,-0.1199,5.0484,2.6749,0.1634,,,"Duque","20240626T082743_logfile.itlog","In hand","Research",,,
